N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1611.0,메리츠 인버스 국채10년 ETN,10895.0,0.0,0.00%,0.0
1612.0,KODEX Fn K-뉴딜디지털플러스,9070.0,35.0,+0.39%,0.0
1613.0,QV iSelect 배터리 재활용 Top10 ETN,10855.0,135.0,+1.26%,0.0
1614.0,삼성 나스닥 100 ETN(H),10835.0,5.0,+0.05%,0.0
1615.0,KODEX 미국S&P500금융,10820.0,90.0,-0.82%,0.0
1616.0,KODEX 미국스마트모빌리티S&P,6365.0,15.0,-0.24%,0.0
1617.0,KTOP 코스피50,23970.0,205.0,-0.85%,0.0
1618.0,KB KRX ESG Eco ETN,10765.0,30.0,-0.28%,0.0
1619.0,ACE 미국IT인터넷S&P(합성 H),13450.0,0.0,0.00%,0.0
1620.0,삼성 KRX 2차전지 K-뉴딜 ETN,10750.0,30.0,+0.28%,0.0
1621.0,TRUE FnGuide IoT ETN,10715.0,85.0,-0.79%,0.0
1622.0,KBSTAR KRX300,16475.0,0.0,0.00%,0.0
1623.0,KB S&P 유럽탄소배출권 선물 ETN(H),10700.0,0.0,0.00%,0.0
1624.0,하나 iSelect-WG 탄소중립 ESG ETN,10685.0,0.0,0.00%,0.0
1625.0,TIGER 우량가치,10455.0,65.0,-0.62%,0.0
1626.0,KODEX KTOP30,17695.0,120.0,-0.67%,0.0
1627.0,메리츠 국채5년 ETN,10580.0,0.0,0.00%,0.0
1628.0,TIGER 200 금융,5810.0,50.0,-0.85%,0.0
1629.0,KB 인버스 2X 나스닥 100 ETN,5285.0,0.0,0.00%,0.0
1630.0,대신 인버스 3X 국채10년 ETN,21125.0,0.0,0.00%,0.0
1631.0,KOSEF 물가채KIS,105285.0,100.0,-0.09%,0.0
1632.0,SOL 한국형글로벌반도체액티브,12495.0,80.0,-0.64%,0.0
1633.0,QV S&P500 버퍼10% 3월 ETN(H),10495.0,0.0,0.00%,0.0
1634.0,TIGER 한중전기차(합성),11030.0,25.0,+0.23%,0.0
1635.0,QV 블룸버그 2X WTI원유선물 ETN,10475.0,215.0,+2.10%,0.0
1636.0,메리츠 레버리지 국채3년 ETN,10475.0,0.0,0.00%,0.0
1637.0,하나 S&P 레버리지 WTI원유 선물 ETN,10470.0,265.0,+2.60%,0.0
1638.0,삼성 금 선물 ETN(H),10470.0,15.0,-0.14%,0.0
1639.0,메리츠 금 선물 ETN(H),10460.0,0.0,0.00%,0.0
1640.0,QV S&P500 버퍼10% 6월 ETN(H),10445.0,0.0,0.00%,0.0
1641.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,10435.0,185.0,+1.80%,0.0
1642.0,ARIRANG Apple채권혼합Fn,10965.0,70.0,-0.63%,0.0
1643.0,KOSEF 국고채10년레버리지,104000.0,705.0,-0.67%,0.0
1644.0,메리츠 국채3년 ETN,10370.0,0.0,0.00%,0.0
1645.0,KODEX 미국S&P500헬스케어,10345.0,105.0,-1.00%,0.0
1646.0,메리츠 인버스 3X 국채30년 ETN,51700.0,365.0,+0.71%,0.0
1647.0,KBSTAR 국채30년레버리지KAP(합성),17970.0,50.0,-0.28%,0.0
1648.0,KB 인버스 2X 구리 선물 ETN(H),20660.0,0.0,0.00%,0.0
1649.0,QV S&P500 버퍼10% 12월 ETN(H),10325.0,0.0,0.00%,0.0
1650.0,삼성 S&P500 VIX S/T 선물 ETN,10310.0,10.0,+0.10%,0.0
1651.0,신한 S&P 레버리지 유로 선물 ETN(H),10270.0,0.0,0.00%,0.0
1652.0,미래에셋 인버스 에너지화학 Core5 ETN,5130.0,0.0,0.00%,0.0
1653.0,메리츠 인버스 3X 국채10년 ETN,20505.0,0.0,0.00%,0.0
1654.0,대신 인버스 국채10년 ETN,10235.0,0.0,0.00%,0.0
1655.0,KBSTAR 미국고정배당우선증권ICE TR,9745.0,30.0,+0.31%,0.0
1656.0,HANARO 탄소효율그린뉴딜,8525.0,65.0,-0.76%,0.0
1657.0,삼성 S&P500 ETN,10220.0,0.0,0.00%,0.0
1658.0,SOL 24-06 국고채액티브,102120.0,15.0,-0.01%,0.0
1659.0,신한 레버리지 Russell 2000 ETN,10195.0,45.0,-0.44%,0.0
1660.0,KB 레버리지 금 선물 ETN(H),20340.0,5.0,-0.02%,0.0
1661.0,신한 S&P 유로 선물 ETN(H),10165.0,0.0,0.00%,0.0
1662.0,TIGER 미국배당+3%프리미엄다우존스,10165.0,30.0,-0.29%,0.0
1663.0,마이다스 KoreaStock액티브,19360.0,55.0,-0.28%,0.0
1664.0,메리츠 인버스 3X 국채5년 ETN,20230.0,0.0,0.00%,0.0
1665.0,TIGER 글로벌사이버보안INDXX,9725.0,45.0,+0.46%,0.0
1666.0,메리츠 3X 레버리지 국채3년 ETN,20185.0,0.0,0.00%,0.0
1667.0,신한 인버스 Russell 2000 ETN,10090.0,0.0,0.00%,0.0
1668.0,메리츠 인버스 3X 국채3년 ETN,20170.0,0.0,0.00%,0.0
1669.0,메리츠 인버스 은 선물 ETN(H),10065.0,0.0,0.00%,0.0
1670.0,KOSEF 블루칩,7740.0,55.0,-0.71%,0.0
1671.0,대신 2X 철광석 선물 ETN(H),10050.0,30.0,+0.30%,0.0
1672.0,ARIRANG 국채선물10년,51265.0,245.0,-0.48%,0.0
1673.0,TIGER 코스닥글로벌,10030.0,15.0,-0.15%,0.0
1674.0,삼성 인버스 은 선물 ETN(H),10020.0,0.0,0.00%,0.0
1675.0,메리츠 3X 레버리지 국채5년 ETN,20035.0,0.0,0.00%,0.0
1676.0,삼성 인버스 China A50 선물 ETN(H),10005.0,45.0,+0.45%,0.0
1677.0,태양금속우,3020.0,80.0,-2.58%,500.0
1678.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),9955.0,195.0,+2.00%,0.0
1679.0,KODEX 53-09 국고채액티브,9940.0,55.0,-0.55%,0.0
1680.0,신한 S&P 인버스 유로 선물 ETN(H),9935.0,0.0,0.00%,0.0
1681.0,KODEX 33-06 국고채액티브,9935.0,60.0,-0.60%,0.0
1682.0,KB S&P 레버리지 WTI원유 선물 ETN(H),9925.0,195.0,+2.00%,0.0
1683.0,KBSTAR 미국달러SOFR금리액티브(합성),9920.0,5.0,+0.05%,0.0
1684.0,KODEX MSCI Korea,16435.0,65.0,-0.39%,0.0
1685.0,JW중외제약우,29400.0,400.0,+1.38%,2500.0
1686.0,신한 S&P 인버스 2X 유로 선물 ETN(H),9855.0,60.0,+0.61%,0.0
1687.0,대신 국채10년 ETN,9850.0,25.0,-0.25%,0.0
1688.0,메리츠 인버스 2X 국채3년 ETN,9835.0,0.0,0.00%,0.0
1689.0,메리츠 인버스 국채5년 ETN,9820.0,0.0,0.00%,0.0
1690.0,SK증권우,2510.0,15.0,+0.60%,500.0
1691.0,TIGER 한중반도체(합성),11530.0,100.0,-0.86%,0.0
1692.0,TRUE 구리 선물 ETN,9780.0,0.0,0.00%,0.0
1693.0,하나 코스닥150 선물 ETN,9780.0,5.0,-0.05%,0.0
1694.0,삼양사우,26400.0,0.0,0.00%,5000.0
1695.0,삼성 인버스 금 선물 ETN(H),9765.0,10.0,-0.10%,0.0
1696.0,ACE 싱가포르리츠,12200.0,45.0,-0.37%,0.0
1697.0,TRUE S&P500 VIX S/T 선물 ETN(H),9750.0,10.0,+0.10%,0.0
1698.0,ACE 골드선물 레버리지(합성 H),16245.0,100.0,+0.62%,0.0
1699.0,TIGER 유로스탁스레버리지(합성 H),9735.0,30.0,+0.31%,0.0
1700.0,SOL KRX300,16220.0,145.0,-0.89%,0.0
1701.0,ARIRANG 200선물인버스2X,5115.0,80.0,+1.59%,0.0
1702.0,TIMEFOLIO 탄소중립액티브,13875.0,25.0,+0.18%,0.0
1703.0,성신양회우,13150.0,70.0,-0.53%,5000.0
1704.0,TIGER 200동일가중,10695.0,40.0,-0.37%,0.0
1705.0,KOSEF KRX100,5345.0,40.0,-0.74%,0.0
1706.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12020.0,15.0,-0.12%,0.0
1707.0,TRUE 은 선물 ETN,9615.0,0.0,0.00%,0.0
1708.0,ARIRANG KRX300,15980.0,90.0,-0.56%,0.0
1709.0,TIMEFOLIO 미국나스닥100액티브,12955.0,50.0,-0.38%,0.0
1710.0,ACE 레버리지,6830.0,110.0,-1.59%,0.0
1711.0,메리츠 3X 레버리지 국채10년 ETN,19050.0,355.0,-1.83%,0.0
1712.0,TRUE 코스닥 150 ETN,9485.0,50.0,-0.52%,0.0
1713.0,대신 3X 레버리지 국채10년 ETN,18925.0,0.0,0.00%,0.0
1714.0,메리츠 인버스 2X 국채5년 ETN,9415.0,0.0,0.00%,0.0
1715.0,SOL 유럽탄소배출권선물S&P(H),13415.0,5.0,+0.04%,0.0
1716.0,ARIRANG 200선물레버리지,31280.0,445.0,-1.40%,0.0
1717.0,신한 인버스 은 선물 ETN(H),4650.0,10.0,-0.21%,0.0
1718.0,KOSEF 미국달러선물인버스,9115.0,10.0,+0.11%,0.0
1719.0,FOCUS 혁신기업액티브,8430.0,0.0,0.00%,0.0
1720.0,신한 인버스 2X 은 선물 ETN(H),1850.0,10.0,+0.54%,0.0
1721.0,TIGER 미국나스닥넥스트100,10880.0,5.0,+0.05%,0.0
1722.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,9235.0,80.0,+0.87%,0.0
1723.0,메리츠 은 선물 ETN(H),9215.0,0.0,0.00%,0.0
1724.0,메리츠 천연가스 선물 ETN(H),3065.0,70.0,+2.34%,0.0
1725.0,KOSEF 미국S&P500(H),11485.0,5.0,+0.04%,0.0
1726.0,KODEX Fn웹툰&드라마,4175.0,50.0,-1.18%,0.0
1727.0,TRUE 인버스 유로스탁스50 ETN(H) C,9170.0,0.0,0.00%,0.0
1728.0,TREX 펀더멘탈 200,36670.0,50.0,-0.14%,0.0
1729.0,삼성 은 선물 ETN(H),9165.0,0.0,0.00%,0.0
1730.0,ACE 원자력테마딥서치,11425.0,90.0,-0.78%,0.0
1731.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,9095.0,125.0,+1.39%,0.0
1732.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9000.0,100.0,+1.12%,0.0
1733.0,ACE 미국하이일드액티브(H),9955.0,0.0,0.00%,0.0
1734.0,ACE 미국달러단기채권액티브,9895.0,10.0,-0.10%,0.0
1735.0,삼성 인버스 코스닥 150 선물 ETN,8890.0,50.0,-0.56%,0.0
1736.0,메리츠 구리 선물 ETN(H),8870.0,0.0,0.00%,0.0
1737.0,KB 인버스 2X 금 선물 ETN(H),17735.0,30.0,+0.17%,0.0
1738.0,하나 인버스 코스닥150 선물 ETN,8820.0,65.0,-0.73%,0.0
1739.0,삼성 구리 선물 ETN(H),8790.0,40.0,-0.45%,0.0
1740.0,KBSTAR 글로벌수소경제Indxx,8365.0,5.0,+0.06%,0.0
1741.0,하나 인버스 2X 코스닥150 선물 ETN,8765.0,75.0,-0.85%,0.0
1742.0,TIMEFOLIO 미국S&P500액티브,12160.0,40.0,-0.33%,0.0
1743.0,대신 인버스 2X 코스닥 150 선물 ETN,8745.0,110.0,-1.24%,0.0
1744.0,HANARO 글로벌워터MSCI(합성),10920.0,15.0,+0.14%,0.0
1745.0,신한 인버스 달러인덱스 선물 ETN(H),8710.0,0.0,0.00%,0.0
1746.0,메리츠 레버리지 국채10년 ETN,8700.0,55.0,-0.63%,0.0
1747.0,TREX 200,34695.0,255.0,-0.73%,0.0
1748.0,KOSEF 200선물인버스2X,2535.0,45.0,+1.81%,0.0
1749.0,메리츠 미국채30년 ETN(H),8605.0,5.0,+0.06%,0.0
1750.0,TRUE 인버스 2X S&P500 선물 ETN(H),1720.0,5.0,+0.29%,0.0
1751.0,TRUE 플래티넘 선물 ETN,8550.0,10.0,-0.12%,0.0
1752.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,8500.0,130.0,+1.55%,0.0
1753.0,TIGER S&P글로벌인프라(합성),12120.0,55.0,-0.45%,0.0
1754.0,삼성 인버스 2X 금 선물 ETN(H),8480.0,10.0,+0.12%,0.0
1755.0,KB STAR 50 ETN,8475.0,0.0,0.00%,0.0
1756.0,HANARO KAP초장기국고채,36850.0,325.0,-0.87%,0.0
1757.0,삼성 KRX 리츠 TOP10 월배당 ETN,8455.0,70.0,-0.82%,0.0
1758.0,KODEX 모멘텀Plus,12070.0,15.0,+0.12%,0.0
1759.0,크라운제과우,10900.0,20.0,-0.18%,200.0
1760.0,KB 인버스 2X S&P 500 선물 ETN,8410.0,15.0,+0.18%,0.0
1761.0,KODEX 미국ETF산업Top10 Indxx,11180.0,0.0,0.00%,0.0
1762.0,삼성 인버스 나스닥 100 ETN(H),8380.0,5.0,-0.06%,0.0
1763.0,삼성 코스피 양매도 5% OTM ETN,8380.0,0.0,0.00%,0.0
1764.0,SOL KEDI메가테크액티브,12890.0,10.0,-0.08%,0.0
1765.0,KBSTAR 미국장기국채선물레버리지(합성 H),7280.0,20.0,+0.28%,0.0
1766.0,VITA 밸류알파액티브,11120.0,0.0,0.00%,0.0
1767.0,삼성 블룸버그 WTI원유 선물 ETN,8335.0,75.0,+0.91%,0.0
1768.0,TRUE 블룸버그 WTI원유 선물 ETN,8330.0,100.0,+1.22%,0.0
1769.0,대상홀딩스우,9120.0,460.0,-4.80%,1000.0
1770.0,SOL 유럽탄소배출권선물인버스ICE(H),10405.0,35.0,+0.34%,0.0
1771.0,KB 인버스 2X 은 선물 ETN(H),16635.0,70.0,+0.42%,0.0
1772.0,TRUE 베트남 VN30 선물 ETN(H),8310.0,0.0,0.00%,0.0
1773.0,히어로즈 미국달러SOFR금리액티브(합성),10255.0,5.0,-0.05%,0.0
1774.0,ACE 미국나스닥100채권혼합액티브,10365.0,20.0,-0.19%,0.0
1775.0,SOL 한국형글로벌전기차&2차전지액티브,11180.0,5.0,+0.04%,0.0
1776.0,마이다스 KoreaStock중소형액티브,22060.0,60.0,-0.27%,0.0
1777.0,KBSTAR KQ고배당,12725.0,85.0,-0.66%,0.0
1778.0,태영건설우,6350.0,50.0,-0.78%,500.0
1779.0,KBSTAR KRX300레버리지,13770.0,155.0,-1.11%,0.0
1780.0,ARIRANG 글로벌MSCI(합성 H),16155.0,25.0,+0.15%,0.0
1781.0,하나 인버스 2X 콩 선물 ETN(H),8235.0,55.0,-0.66%,0.0
1782.0,KOSEF 코스피100,25680.0,200.0,-0.77%,0.0
1783.0,KBSTAR 미국장기국채선물(H),9130.0,0.0,0.00%,0.0
1784.0,히어로즈 TDF2050액티브,10945.0,20.0,-0.18%,0.0
1785.0,KBSTAR 미국S&P배당킹,10235.0,10.0,-0.10%,0.0
1786.0,KODEX 코스닥150롱코스피200숏선물,10215.0,145.0,+1.44%,0.0
1787.0,TIGER 의료기기,16330.0,75.0,+0.46%,0.0
1788.0,KOSEF Fn중소형,21385.0,60.0,-0.28%,0.0
1789.0,KB FnGuide 언택트 ETN,8085.0,5.0,-0.06%,0.0
1790.0,KBSTAR 글로벌자산배분액티브,10090.0,15.0,-0.15%,0.0
1791.0,ACE 미국S&P500채권혼합액티브,10085.0,20.0,-0.20%,0.0
1792.0,TIGER 이머징마켓MSCI레버리지(합성 H),7310.0,110.0,-1.48%,0.0
1793.0,KBSTAR 글로벌주식분산액티브,10040.0,100.0,-0.99%,0.0
1794.0,ACE 베트남VN30선물블룸버그레버리지(H),10000.0,55.0,+0.55%,0.0
1795.0,HANARO 유로존국채25년플러스(합성 H),49955.0,755.0,-1.49%,0.0
1796.0,ACE 삼성그룹동일가중,15915.0,95.0,-0.59%,0.0
1797.0,메리츠 CSI 300 ETN,7955.0,0.0,0.00%,0.0
1798.0,SOL 차이나육성산업액티브(합성),7230.0,55.0,-0.75%,0.0
1799.0,ARIRANG KS로우사이즈가중TR,15900.0,55.0,-0.34%,0.0
1800.0,ACE 밸류대형,8805.0,70.0,-0.79%,0.0
1801.0,ACE 코스피,26370.0,190.0,-0.72%,0.0
1802.0,QV US 500 ETN(H),11295.0,0.0,0.00%,0.0
1803.0,에셋플러스 글로벌영에이지액티브,11625.0,75.0,-0.64%,0.0
1804.0,신한 인버스 다우존스지수 선물 ETN(H),3950.0,5.0,+0.13%,0.0
1805.0,SOL 차이나태양광CSI(합성),6565.0,120.0,-1.80%,0.0
1806.0,삼성 FnGuide 웹 3.0 ETN,7875.0,195.0,-2.42%,0.0
1807.0,SOL KRX기후변화솔루션,13125.0,55.0,+0.42%,0.0
1808.0,KODEX 한중전기차(합성),11245.0,90.0,-0.79%,0.0
1809.0,ARIRANG 태양광&ESS Fn,9830.0,0.0,0.00%,0.0
1810.0,KOSEF 200선물레버리지,15410.0,230.0,-1.47%,0.0
1811.0,일양약품우,17650.0,210.0,-1.18%,2500.0
1812.0,KOSEF 미국방어배당성장나스닥,13080.0,60.0,-0.46%,0.0
1813.0,마이다스 200커버드콜5%OTM,13035.0,85.0,-0.65%,0.0
1814.0,TIGER 미국S&P500선물인버스(H),3635.0,0.0,0.00%,0.0
1815.0,KBSTAR KRX기후변화솔루션,13005.0,90.0,+0.70%,0.0
1816.0,ACE 스마트밸류,12945.0,20.0,-0.15%,0.0
1817.0,KB 인버스 KOSPI 200 선물 ETN,11085.0,40.0,+0.36%,0.0
1818.0,KBSTAR 유로스탁스50(H),11935.0,55.0,+0.46%,0.0
1819.0,KBSTAR 주식혼합,38410.0,260.0,-0.67%,0.0
1820.0,HANARO 미국S&P500,10955.0,90.0,+0.83%,0.0
1821.0,히어로즈 TDF2040액티브,10910.0,0.0,0.00%,0.0
1822.0,히어로즈 미국성장기업30액티브,10155.0,25.0,-0.25%,0.0
1823.0,TIGER 금은선물(H),9510.0,20.0,+0.21%,0.0
1824.0,ACE 스마트퀄리티,15185.0,65.0,-0.43%,0.0
1825.0,KBSTAR 모멘텀로우볼,13775.0,35.0,-0.25%,0.0
1826.0,TIGER KTOP30,8900.0,45.0,-0.50%,0.0
1827.0,BNK 미래전략기술액티브,10085.0,10.0,-0.10%,0.0
1828.0,KODEX 콩선물(H),15105.0,35.0,-0.23%,0.0
1829.0,KODEX Fn멀티팩터,12550.0,40.0,-0.32%,0.0
1830.0,ARIRANG KS밸류가중TR,14980.0,100.0,-0.66%,0.0
1831.0,KBSTAR 모멘텀밸류,13580.0,30.0,-0.22%,0.0
1832.0,TIGER 미국달러선물레버리지,12440.0,50.0,-0.40%,0.0
1833.0,히어로즈 TDF2030액티브,10660.0,0.0,0.00%,0.0
1834.0,메리츠 국채30년 ETN,7455.0,70.0,-0.93%,0.0
1835.0,KOSEF Fn유전자혁신기술,9915.0,20.0,-0.20%,0.0
1836.0,남선알미우,24100.0,150.0,-0.62%,500.0
1837.0,TIMEFOLIO K컬처액티브,9240.0,60.0,+0.65%,0.0
1838.0,KODEX 혁신기술테마액티브,12285.0,85.0,-0.69%,0.0
1839.0,ARIRANG 미국달러SOFR금리액티브(합성),49050.0,0.0,0.00%,0.0
1840.0,KODEX TSE일본리츠(H),12220.0,15.0,+0.12%,0.0
1841.0,덕성우,5260.0,120.0,-2.23%,500.0
1842.0,신한 인버스 2X 10년 국채선물 ETN,10445.0,0.0,0.00%,0.0
1843.0,HANARO 원자력iSelect,11235.0,125.0,-1.10%,0.0
1844.0,TIGER 코스닥150IT,15200.0,155.0,-1.01%,0.0
1845.0,신한 인버스 2X Russell 2000 ETN,7260.0,30.0,+0.41%,0.0
1846.0,TRUE 인버스 2X HSCEI ETN(H),7260.0,45.0,+0.62%,0.0
1847.0,대신 천연가스 선물 ETN(H),7255.0,175.0,+2.47%,0.0
1848.0,마이티 코스피100,25895.0,215.0,-0.82%,0.0
1849.0,ACE 스마트로우볼,14475.0,105.0,-0.72%,0.0
1850.0,KOSEF 코스닥150선물레버리지,5600.0,80.0,+1.45%,0.0
1851.0,KBSTAR 국채선물3년,51545.0,25.0,+0.05%,0.0
1852.0,HANARO Fn K-메타버스MZ,7595.0,95.0,-1.24%,0.0
1853.0,TIGER MSCI KOREA ESG유니버설,10020.0,75.0,-0.74%,0.0
1854.0,KODEX 200동일가중,10295.0,0.0,0.00%,0.0
1855.0,HANARO KRX기후변화솔루션,13005.0,25.0,+0.19%,0.0
1856.0,KODEX 미국채울트라30년선물인버스(H),10185.0,5.0,+0.05%,0.0
1857.0,HANARO CAPEX설비투자iSelect,11835.0,15.0,-0.13%,0.0
1858.0,ACE 스마트모멘텀,14175.0,70.0,-0.49%,0.0
1859.0,KODEX 한중반도체(합성),11765.0,0.0,0.00%,0.0
1860.0,KODEX MSCI모멘텀,11740.0,100.0,+0.86%,0.0
1861.0,KB 인버스 2X KOSPI 200 선물 ETN,14015.0,220.0,+1.59%,0.0
1862.0,TIGER 모멘텀,25015.0,15.0,-0.06%,0.0
1863.0,TIGER 코스피중형주,14000.0,50.0,+0.36%,0.0
1864.0,ARIRANG KS퀄리티가중TR,13970.0,50.0,-0.36%,0.0
1865.0,KB 레버리지 은 선물 ETN(H),13960.0,15.0,-0.11%,0.0
1866.0,KBSTAR V&S셀렉트밸류,13915.0,15.0,-0.11%,0.0
1867.0,TIGER 경기방어채권혼합,8690.0,15.0,-0.17%,0.0
1868.0,KB KOSDAQ 150 선물 ETN,9925.0,15.0,+0.15%,0.0
1869.0,ARIRANG KS모멘텀가중TR,13880.0,0.0,0.00%,0.0
1870.0,삼성 알루미늄 선물 ETN,6930.0,35.0,+0.51%,0.0
1871.0,KBSTAR 200고배당커버드콜ATM,6930.0,40.0,-0.57%,0.0
1872.0,ARIRANG S&P글로벌인프라,13810.0,25.0,+0.18%,0.0
1873.0,금강공업우,11650.0,220.0,-1.85%,1000.0
1874.0,신한 레버리지 10년 국채선물 ETN,9815.0,20.0,-0.20%,0.0
1875.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6840.0,80.0,-1.16%,0.0
1876.0,동원시스템즈우,25850.0,400.0,-1.52%,5000.0
1877.0,UNICORN R&D 액티브,11330.0,0.0,0.00%,0.0
1878.0,KODEX 국채선물10년인버스,53950.0,0.0,0.00%,0.0
1879.0,KOSEF 독일DAX,10455.0,25.0,-0.24%,0.0
1880.0,KB 레버리지 구리 선물 ETN(H),13440.0,0.0,0.00%,0.0
1881.0,메리츠 STAR 50 ETN,6700.0,0.0,0.00%,0.0
1882.0,ARIRANG 코스피,26780.0,140.0,-0.52%,0.0
1883.0,대신 S&P WTI원유 선물 ETN,6690.0,65.0,+0.98%,0.0
1884.0,메리츠 레버리지 미국채10년 ETN(H),6680.0,0.0,0.00%,0.0
1885.0,대신 2X 알루미늄 선물 ETN(H),6670.0,45.0,-0.67%,0.0
1886.0,HANARO Fn K-푸드,8875.0,20.0,-0.22%,0.0
1887.0,KODEX MSCI밸류,11010.0,15.0,-0.14%,0.0
1888.0,KBSTAR 글로벌농업경제MV,9385.0,15.0,-0.16%,0.0
1889.0,한양증권우,12500.0,0.0,0.00%,5000.0
1890.0,ACE 스마트하이베타,13095.0,70.0,-0.53%,0.0
1891.0,KBSTAR 차이나항셍테크,5680.0,30.0,-0.53%,0.0
1892.0,WOORI AI ESG액티브,8705.0,50.0,-0.57%,0.0
1893.0,ACE 중국과창판STAR50,7230.0,10.0,-0.14%,0.0
1894.0,동부건설우,28600.0,50.0,+0.18%,5000.0
1895.0,KODEX 경기소비재,9205.0,20.0,-0.22%,0.0
1896.0,HANARO 글로벌신재생에너지MSCI(합성),9185.0,20.0,-0.22%,0.0
1897.0,대원전선우,2450.0,10.0,-0.41%,500.0
1898.0,파워 고배당저변동성,26735.0,165.0,-0.61%,0.0
1899.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9870.0,0.0,0.00%,0.0
1900.0,HANARO Fn5G산업,11660.0,110.0,-0.93%,0.0
1901.0,KOSEF 차이나내수소비TOP CSI,8535.0,115.0,-1.33%,0.0
1902.0,KODEX 국채선물3년인버스,53280.0,0.0,0.00%,0.0
1903.0,KODEX 밸류Plus,7960.0,40.0,-0.50%,0.0
1904.0,KBSTAR 200에너지화학,10235.0,100.0,+0.99%,0.0
1905.0,TIGER 우선주,11690.0,30.0,+0.26%,0.0
1906.0,HANARO 농업융복합산업,11465.0,125.0,-1.08%,0.0
1907.0,ARIRANG 고배당저변동50,10505.0,85.0,-0.80%,0.0
1908.0,HANARO KRX300,15755.0,115.0,-0.72%,0.0
1909.0,KBSTAR 차이나H선물인버스(H),12575.0,160.0,+1.29%,0.0
1910.0,KB 인버스 KOSDAQ150 선물 ETN,8925.0,45.0,-0.50%,0.0
1911.0,ACE 중국본토CSI300레버리지(합성),2965.0,30.0,-1.00%,0.0
1912.0,크라운해태홀딩스우,10360.0,10.0,-0.10%,500.0
1913.0,TIGER 200 산업재,6605.0,30.0,+0.46%,0.0
1914.0,KODEX K-이노베이션액티브,11285.0,20.0,-0.18%,0.0
1915.0,KODEX 최소변동성,10335.0,90.0,-0.86%,0.0
1916.0,KB KOSPI 200 선물 ETN,8850.0,30.0,-0.34%,0.0
1917.0,삼성 HSCEI ETN(H),6175.0,0.0,0.00%,0.0
1918.0,코리아써키트2우B,7870.0,190.0,+2.47%,500.0
1919.0,HANARO Fn친환경에너지,9430.0,20.0,+0.21%,0.0
1920.0,노루페인트우,13220.0,10.0,-0.08%,500.0
1921.0,TIGER 200커버드콜5%OTM,12230.0,90.0,-0.73%,0.0
1922.0,대신 S&P500 VIX S/T 선물 ETN,6080.0,5.0,+0.08%,0.0
1923.0,KODEX TDF2040액티브,11045.0,30.0,-0.27%,0.0
1924.0,TIGER 200커뮤니케이션서비스,16855.0,235.0,-1.38%,0.0
1925.0,KOSEF SK그룹대표주,11015.0,45.0,-0.41%,0.0
1926.0,TIGER 차이나항셍25,13405.0,160.0,-1.18%,0.0
1927.0,WOORI 200,34450.0,240.0,-0.69%,0.0
1928.0,KODEX 200 중소형,12055.0,85.0,+0.71%,0.0
1929.0,대신 인버스 철광석 선물 ETN(H) B,6015.0,35.0,+0.59%,0.0
1930.0,TIGER 라틴35,4290.0,0.0,0.00%,0.0
1931.0,ARIRANG KS로우볼가중TR,11975.0,120.0,-0.99%,0.0
1932.0,HANARO 고배당,10875.0,50.0,-0.46%,0.0
1933.0,KBSTAR 200IT,14935.0,50.0,-0.33%,0.0
1934.0,ARIRANG 미국대체투자Top10MV,11865.0,15.0,+0.13%,0.0
1935.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),9095.0,175.0,-1.89%,0.0
1936.0,KBSTAR 헬스케어,10725.0,25.0,-0.23%,0.0
1937.0,ARIRANG 신흥국MSCI인버스(합성 H),11280.0,35.0,-0.31%,0.0
1938.0,ACE 주주환원가치주액티브,10625.0,55.0,-0.51%,0.0
1939.0,하이트진로홀딩스우,12400.0,100.0,-0.80%,5000.0
1940.0,TIGER 코스피대형주,12920.0,60.0,-0.46%,0.0
1941.0,ACE Fn성장소비주도주,5810.0,70.0,-1.19%,0.0
1942.0,히어로즈 글로벌리츠이지스액티브,8935.0,0.0,0.00%,0.0
1943.0,금호건설우,19590.0,110.0,-0.56%,5000.0
1944.0,KBSTAR 수출주,11425.0,150.0,+1.33%,0.0
1945.0,ARIRANG K-유니콘투자기업액티브,9470.0,115.0,-1.20%,0.0
1946.0,ARIRANG 단기채권액티브,108960.0,0.0,0.00%,0.0
1947.0,깨끗한나라우,15450.0,200.0,-1.28%,1000.0
1948.0,KBSTAR 중소형고배당,11255.0,60.0,+0.54%,0.0
1949.0,MASTER 테크미디어텔레콤액티브,8630.0,30.0,-0.35%,0.0
1950.0,TIGER 200 경기소비재,15520.0,90.0,-0.58%,0.0
